,Source,Target,Text,Label,Score,Sentiment
766,Xiangling,Chongyun,"
Chongyun? I always see him on his way to eat at  Wanmin Restaurant  with  Xingqiu  ... Ah... or perhaps I should say I see him being dragged there by Xingqiu? Chongyun doesn't eat hot food. Every time the hot food arrives, Xingqiu politely apologizes and proceeds to try every dish. I just wanna dig in with him! The look on Chongyun's face is priceless. They're quite interesting, those two.",POSITIVE,0.9979378581047058,0.9958757162094116
767,Xiangling,Diona,"
Diona, from  Springvale  ! Ah, I heard she mixes a great drink, so I came specifically to see her! I thought perhaps I could use her secrets in my cooking, and bring out more flavors. But the tips that she gave me — like soaking lizard tails in beer, or putting bits of smoked fish in dandelion wine — all came out really awful. *sigh* Guess it's up to me to work it out myself, then.",NEGATIVE,0.9983888864517212,-0.9967777729034424
768,Xiangling,Ganyu,"
Ganyu? Oh... Oh yeah! I remember her — vegetarian, right? She doesn't come to the  Wanmin Restaurant  very often — but when she does, she sits alone in the corner and eats her meal in total silence. Poor girl, she seems kinda lonely... I always give her an extra-large portion because I feel sorry for her. Funniest thing is, she eats every last bite, every time! I wouldn't have guessed she had such an appetite just by looking at her.",NEGATIVE,0.9626016020774841,-0.9252032041549683
769,Xiangling,Hu Tao,"
Is Hu Tao picking on you too? Ugh, that prankster always waits till I least expect it, creeps up on me from behind and then... Boo! ...then laughs herself silly. Hmph. But I can handle it, and she does bring me fermented plum blossoms once in a while so I can make flower cakes... so I don't hold a grudge.",POSITIVE,0.9496957063674927,0.8993914127349854
770,Xiangling,Ningguang,"
That was the Tianquan! Did you see? She just walked past. Come here... closer... Let me tell you, she knows everything that happens in Liyue, so... keep a low profile, don't attract her attention!",NEGATIVE,0.9986163377761841,-0.9972326755523682
771,Xiangling,Traveler,"Hello, nice to meet you! My name is Xiangling, I'm a chef from  Liyue  ! My favorite place is the chicken... I mean, the kitchen! Ugh, I practiced so hard, but I still get nervous when introducing myself... Heh.

I'm much better at cooking than navigating... but if you do go out, definitely take me with you!

Meeting you has really opened my eyes to things other than cooking. Like what? Well, such as... um... for example... I can't think when you put me on the spot! Forget it, I'll stick to cooking from now on. I have a new recipe for you to try, actually...",POSITIVE,0.998134195804596,0.9962683916091919
772,Xiangling,Xiangling,"
You've seen the  dragon  in  Mondstadt  ? How big was it? What!? No way! Imagine how big a steak a dragon that huge would make!

Roasted pigeon skewers, anyone? C'mon, it's my secret recipe, you'll love it!

My master did a good job teaching me spear fighting, don't you think? If you want, I could teach you too. Although... I'd much rather teach you my cooking, if you're interested! I want my recipes to spread all around Teyvat!

My heart's desire? To start my very own cooking tradition, of course! Li-style and Yue-style cooking are good, but they have a limited palate. The missing ingredient? Chili pepper! Come, let me fry up one of Guoba's chili peppers for you...

I think I've won you over with my cooking now, right? It's time to introduce you to my latest masterpiece — I call it ""the most marvelous multi-colored super pancake""! Bright red squirrel ham, orange carrot, yellow sunfrog meat, green calla lily and blue butterfly wings, beautifully wrapped up in a thin egg pancake— What? I thought you said you were starving! *sigh* Okay.

I'm in a dilemma and I don't know how to solve it... It isn't like me to get so worked up over nothing... Ah! Well, here's the thing. I always love getting you to try my latest recipes, but... I'm worried that my food might not agree with your stomach and... I can't bear the thought of that happening. What should I do?",NEGATIVE,0.5832381248474121,-0.16647624969482422
773,Xiangling,Xinyan,"
Xinyan always comes to the Wanming Restaurant for a late-night snack! She gobbles up all the new dishes that the likes of Xingqiu and Chongyun don't go near... and nine times out of ten, she enjoys them too! She's great.  (Actual Voice-Over:  Xinyan always comes to the  Wanmin  Restaurant for a late-night snack! She gobbles up all the new dishes that the likes of Xingqiu and Chongyun don't go near... and nine times out of ten, she enjoys them too! She's great.  )",POSITIVE,0.9997448325157166,0.9994896650314331
774,Xiangling,Yaoyao,"
Hee-hee, I'm proud to call her my junior! She hasn't swung by the Wanmin Restaurant in ages, though. Maybe  master  is trying to protect her from me or something... Last time we hung out, I was about to dig into some fresh raw octopus from the Sea of Clouds, but not only did she stop me from eating it, she sent master to tell me off too! Ugh... Honestly, sometimes it feels like I'm the one who gets treated like the junior...",NEGATIVE,0.9916748404502869,-0.9833496809005737
775,Xiangling,Yelan,"
Yelan? Of course, I remember her! When I first met her, I was certain she'd be the kind of gal who'd prefer lighter dishes... turned out that she can handle the most spice out of all my customers! Apparently, my dishes weren't spicy enough for her, because she started taking bites of raw Jueyun Chilis! Truly amazing.",POSITIVE,0.9969869256019592,0.9939738512039185
776,Xiangling,Zhongli,"
I've come across a lot of fussy eaters, but Mr. Zhongli is very particular and has no problem getting straight to what he has to say. The first time I served him salt and pepper tofu, he took just one bite, and then proceeded to say: ""It would be better to try sea salt extracted from the shallow seas of Guyun Stone Forest, because it would bring a fresh sense of depth to the tofu."" I tried it and the taste was just so different! He's just amazing, don't you think!?",POSITIVE,0.9988454580307007,0.9976909160614014
777,Xianyun,Shenhe,"One has traversed many realms and taken a great many pupils. Among them, Shenhe bears the closest resemblance to oneself. Were she not a mortal, one would like to have her stay by my side.",POSITIVE,0.9919372797012329,0.9838745594024658
778,Xiao,Baizhu,"
You want... Baizhu to make a medicine to take away my pain? I understand your intentions, but mortal medicine has no effect on adepti.",NEGATIVE,0.9985159039497375,-0.9970318078994751
779,Xiao,Beidou,"
Beidou? I have nothing to do with her. Though there is such a thing as the leviathan. As a mere human, she has proven her power in defeating  Haishan  .",POSITIVE,0.9986371397972107,0.9972742795944214
780,Xiao,Ganyu,"
Ganyu is neither mortal nor illuminated beast. Wandering both the mortal and Adepti realms with duty as her sole guide, it was inevitable that she would become perplexed... What? Me? You believe a Yaksha who knows nothing more than how to massacre countless souls and emerge unscathed is a suitable mentor for such an individual? ...Your mind occupies a very different world from that which your body inhabits.",NEGATIVE,0.9958677291870117,-0.9917354583740234
781,Xiao,Hu Tao,"
Hu Tao? Her liveliness is irritating. Fortunately, she is also humorous, so you need not worry about her growing into a boring human.",POSITIVE,0.9952530860900879,0.9905061721801758
782,Xiao,Shenhe,"
It seems Shenhe places a great deal of trust in you. Well, how could she not. There are few people in the world as kind and good-natured as you.",POSITIVE,0.9963325262069702,0.9926650524139404
